2025-05-25 00:40,22.2,56,591
2025-05-25 00:50,21.3,55,478
2025-05-25 01:00,20.7,59,471
2025-05-25 01:10,24.8,61,504
2025-05-25 01:20,21.1,63,534
2025-05-25 01:30,20.4,61,566
2025-05-25 01:40,20.1,53,492
2025-05-25 01:50,20.9,64,588
2025-05-25 02:00,23.3,62,502
2025-05-25 02:10,22.0,51,575
2025-05-25 02:20,21.6,62,522
2025-05-25 02:30,23.7,52,592
2025-05-25 02:40,24.2,61,562
2025-05-25 02:50,22.2,54,422
2025-05-25 03:00,24.3,65,411
2025-05-25 03:10,24.5,65,561
2025-05-25 03:20,22.9,57,585
2025-05-25 03:30,20.3,64,491
2025-05-25 03:40,23.7,54,456
2025-05-25 03:50,22.2,50,543
2025-05-25 04:00,21.9,63,545
2025-05-25 04:10,24.1,51,598
2025-05-25 04:20,20.6,58,496
2025-05-25 04:30,20.1,51,469
2025-05-25 04:40,20.4,58,564
2025-05-25 04:50,21.1,62,461
2025-05-25 05:00,21.4,50,442
2025-05-25 05:10,22.9,50,518
2025-05-25 05:20,22.2,58,582
2025-05-25 05:30,21.5,64,582
2025-05-25 05:40,23.7,65,538
2025-05-25 05:50,23.3,60,538
2025-05-25 06:00,23.6,62,498
2025-05-25 06:10,21.1,54,566
2025-05-25 06:20,20.4,62,422
2025-05-25 06:30,20.2,51,578
2025-05-25 06:40,23.8,58,483
2025-05-25 06:50,20.1,62,469
2025-05-25 07:00,25.0,64,446
2025-05-25 07:10,23.3,58,420
2025-05-25 07:20,21.0,52,541
2025-05-25 07:30,20.8,54,554
2025-05-25 07:40,21.5,57,594
2025-05-25 07:50,21.7,55,560
2025-05-25 08:00,24.7,56,539
2025-05-25 08:10,23.7,58,533
2025-05-25 08:20,20.5,60,406
2025-05-25 08:30,20.8,64,528
2025-05-25 08:40,23.6,59,406
2025-05-25 08:50,22.2,63,574
2025-05-25 09:00,24.6,54,418
2025-05-25 09:10,21.6,65,451
2025-05-25 09:20,22.6,57,547
2025-05-25 09:30,23.9,63,523
2025-05-25 09:40,22.6,53,475
2025-05-25 09:50,20.6,61,576
2025-05-25 10:00,21.1,52,438
2025-05-25 10:10,24.2,64,470
2025-05-25 10:20,21.0,61,420
2025-05-25 10:30,20.4,61,461
2025-05-25 10:40,21.1,64,433
2025-05-25 10:50,20.5,53,593
2025-05-25 11:00,23.1,62,598
2025-05-25 11:10,22.3,55,402
2025-05-25 11:20,23.8,58,491
2025-05-25 11:30,20.4,62,493
2025-05-25 11:40,21.2,52,481
2025-05-25 11:50,20.2,54,402
2025-05-25 12:00,23.3,60,448
2025-05-25 12:10,21.3,54,445
2025-05-25 12:20,20.4,61,532
2025-05-25 12:30,24.1,53,445
2025-05-25 12:40,20.0,63,566
2025-05-25 12:50,21.4,55,586
2025-05-25 13:00,24.9,58,470
2025-05-25 13:10,24.4,57,453
2025-05-25 13:20,20.3,54,414
2025-05-25 13:30,20.6,54,426
2025-05-25 13:40,23.9,56,550
2025-05-25 13:50,23.8,65,488
2025-05-25 14:00,22.7,63,597
2025-05-25 14:10,21.9,64,448
2025-05-25 14:20,20.8,63,414
2025-05-25 14:30,24.6,57,453
2025-05-25 14:40,20.3,59,575
2025-05-25 14:50,20.5,55,597
2025-05-25 15:00,23.9,50,487
2025-05-25 15:10,20.3,54,467
2025-05-25 15:20,23.0,63,566
2025-05-25 15:30,20.7,54,521
2025-05-25 15:40,20.9,63,585
2025-05-25 15:50,21.1,54,427
2025-05-25 16:00,24.5,55,544
2025-05-25 16:10,20.1,61,558
2025-05-25 16:20,23.0,54,474
2025-05-25 16:30,23.4,63,446
2025-05-25 16:40,20.0,60,518
2025-05-25 16:50,22.5,64,460
2025-05-25 17:00,20.8,59,505
2025-05-25 17:10,22.8,65,554
2025-05-25 17:20,23.9,64,444
2025-05-25 17:30,23.4,61,459
2025-05-25 17:40,23.9,63,585
2025-05-25 17:50,23.2,64,498
2025-05-25 18:00,22.0,64,583
2025-05-25 18:10,22.8,52,553
2025-05-25 18:20,22.5,65,543
2025-05-25 18:30,22.1,50,411
2025-05-25 18:40,23.4,56,550
2025-05-25 18:50,23.7,58,431
2025-05-25 19:00,22.5,50,589
2025-05-25 19:10,22.8,52,476
2025-05-25 19:20,22.3,57,559
2025-05-25 19:30,21.0,59,516
2025-05-25 19:40,24.6,60,565
2025-05-25 19:50,22.0,63,484
2025-05-25 20:00,20.2,61,499
2025-05-25 20:10,20.5,50,449
2025-05-25 20:20,22.5,64,486
2025-05-25 20:30,22.8,51,405
2025-05-25 20:40,22.8,52,553
2025-05-25 20:50,20.5,60,534
2025-05-25 21:00,21.9,58,402
2025-05-25 21:10,21.9,53,433
2025-05-25 21:20,20.6,63,554
2025-05-25 21:30,20.4,53,600
2025-05-25 21:40,20.8,59,564
2025-05-25 21:50,20.2,63,546
2025-05-25 22:00,20.5,56,599
2025-05-25 22:10,23.5,51,577
2025-05-25 22:20,21.6,63,466
2025-05-25 22:30,24.8,64,580
2025-05-25 22:40,22.2,58,415
2025-05-25 22:50,21.2,62,591
2025-05-25 23:00,21.9,60,470
2025-05-25 23:10,23.3,51,480
2025-05-25 23:20,23.5,58,465
2025-05-25 23:30,22.0,53,503
2025-05-25 23:40,21.8,62,495
2025-05-25 23:50,23.0,64,436
2025-05-26 00:00,20.7,65,504
2025-05-26 00:10,20.7,51,525
2025-05-26 00:20,22.6,53,466
2025-05-26 00:30,20.8,61,519
2025-05-26 00:40,22.3,65,428
2025-05-26 00:50,20.4,62,590
2025-05-26 01:00,23.3,56,570
2025-05-26 01:10,22.4,52,478
2025-05-26 01:20,20.9,53,531
2025-05-26 01:30,21.9,50,507
2025-05-26 01:40,20.2,64,560
2025-05-26 01:50,23.3,56,539
2025-05-26 02:00,20.8,65,522
2025-05-26 02:10,22.8,61,585
2025-05-26 02:20,20.4,57,493
2025-05-26 02:30,23.4,58,527
2025-05-26 02:40,23.4,53,518
2025-05-26 02:50,20.5,58,439
2025-05-26 03:00,23.9,60,492
2025-05-26 03:10,20.5,51,439
2025-05-26 03:20,20.5,54,445
2025-05-26 03:30,21.2,51,506
2025-05-26 03:40,22.1,65,499
2025-05-26 03:50,24.4,65,443
2025-05-26 04:00,22.1,52,532
2025-05-26 04:10,24.6,54,541
2025-05-26 04:20,24.5,54,424
2025-05-26 04:30,21.9,55,597
2025-05-26 04:40,23.5,59,527
2025-05-26 04:50,21.0,59,572
2025-05-26 05:00,20.6,54,429
2025-05-26 05:10,21.8,50,466
2025-05-26 05:20,21.8,51,479
2025-05-26 05:30,20.2,64,531
2025-05-26 05:40,23.3,65,422
2025-05-26 05:50,24.9,53,531
2025-05-26 06:00,24.9,59,568
2025-05-26 06:10,22.0,57,441
2025-05-26 06:20,20.7,54,585
2025-05-26 06:30,23.3,61,462
2025-05-26 06:40,22.9,50,554
2025-05-26 06:50,22.7,51,451
2025-05-26 07:00,21.5,57,563
2025-05-26 07:10,23.8,53,407
2025-05-26 07:20,20.9,55,550
2025-05-26 07:30,23.4,63,586
2025-05-26 07:40,22.3,52,482
2025-05-26 07:50,25.0,62,453
2025-05-26 08:00,22.6,58,549
2025-05-26 08:10,21.8,57,431
2025-05-26 08:20,23.5,54,460
2025-05-26 08:30,22.0,61,415
2025-05-26 08:40,22.0,59,515
2025-05-26 08:50,23.7,55,472
2025-05-26 09:00,23.2,60,479
2025-05-26 09:10,23.9,55,530
2025-05-26 09:20,22.3,57,474
2025-05-26 09:30,20.1,61,480
2025-05-26 09:40,22.1,65,515
2025-05-26 09:50,21.3,52,493
2025-05-26 10:00,23.9,62,441
2025-05-26 10:10,24.7,53,442
2025-05-26 10:20,24.7,65,463
2025-05-26 10:30,20.5,59,540
2025-05-26 10:40,21.5,50,563
2025-05-26 10:50,24.5,56,475
2025-05-26 11:00,24.1,56,483
2025-05-26 11:10,20.4,58,527
2025-05-26 11:20,20.5,57,594
2025-05-26 11:30,23.3,54,587
2025-05-26 11:40,23.4,51,585
2025-05-26 11:50,23.9,55,565
2025-05-26 12:00,21.0,60,401
2025-05-26 12:10,23.3,50,543
2025-05-26 12:20,23.8,54,409
2025-05-26 12:30,23.1,51,570
2025-05-26 12:40,22.6,61,590
2025-05-26 12:50,22.1,55,545
2025-05-26 13:00,24.9,64,447
2025-05-26 13:10,24.2,55,550
2025-05-26 13:20,24.2,55,572
2025-05-26 13:30,22.9,64,465
2025-05-26 13:40,20.1,65,530
2025-05-26 13:50,21.3,58,488
2025-05-26 14:00,24.1,52,548
2025-05-26 14:10,22.3,55,458
2025-05-26 14:20,20.2,58,594
2025-05-26 14:30,20.8,57,526
2025-05-26 14:40,21.0,52,457
2025-05-26 14:50,20.8,65,406
2025-05-26 15:00,23.5,64,487
2025-05-26 15:10,22.8,54,514
2025-05-26 15:20,22.5,53,447
2025-05-26 15:30,20.4,55,449
2025-05-26 15:40,21.5,59,440
2025-05-26 15:50,22.8,57,445
2025-05-26 16:00,20.9,57,426
2025-05-26 16:10,20.9,62,538
2025-05-26 16:20,24.6,60,459
2025-05-26 16:30,23.7,51,520
2025-05-26 16:40,21.9,61,483
2025-05-26 16:50,24.4,62,407
2025-05-26 17:00,21.9,53,419
2025-05-26 17:10,21.8,62,572
2025-05-26 17:20,24.9,53,401
2025-05-26 17:30,24.1,51,498
2025-05-26 17:40,21.1,59,551
2025-05-26 17:50,22.8,51,439
2025-05-26 18:00,23.0,61,544
2025-05-26 18:10,21.1,65,416
2025-05-26 18:20,22.2,52,456
2025-05-26 18:30,24.5,61,570
2025-05-26 18:40,23.5,53,580
2025-05-26 18:50,20.6,63,447
2025-05-26 19:00,21.1,53,489
2025-05-26 19:10,20.6,60,555
2025-05-26 19:20,24.7,51,438
2025-05-26 19:30,21.3,56,599
2025-05-26 19:40,24.1,62,510
2025-05-26 19:50,20.1,62,467
2025-05-26 20:00,22.0,56,574
2025-05-26 20:10,21.6,52,532
2025-05-26 20:20,22.4,63,505
2025-05-26 20:30,22.1,63,427
2025-05-26 20:40,20.0,50,445
2025-05-26 20:50,22.6,65,584
2025-05-26 21:00,22.4,60,507
2025-05-26 21:10,22.8,61,478
2025-05-26 21:20,21.0,54,594
2025-05-26 21:30,21.6,51,403
2025-05-26 21:40,20.0,62,552
2025-05-26 21:50,24.4,51,554
2025-05-26 22:00,22.1,64,561
2025-05-26 22:10,22.4,52,538
2025-05-26 22:20,22.8,52,521
2025-05-26 22:30,22.9,65,484
2025-05-26 22:40,22.8,57,483
2025-05-26 22:50,20.9,62,487
2025-05-26 23:00,24.8,54,511
2025-05-26 23:10,22.7,60,530
2025-05-26 23:20,21.3,64,573
2025-05-26 23:30,20.5,60,569
2025-05-26 23:40,22.2,64,459
2025-05-26 23:50,21.5,61,472
2025-05-27 00:00,21.0,51,496
2025-05-27 00:10,22.1,57,598
2025-05-27 00:20,23.0,65,413
2025-05-27 00:30,22.1,61,533
2025-05-27 00:40,21.0,53,410
2025-05-27 00:50,21.0,64,410
2025-05-27 01:00,25.0,63,549
2025-05-27 01:10,22.8,51,478
2025-05-27 01:20,21.3,55,416
2025-05-27 01:30,21.0,56,426
2025-05-27 01:40,20.9,65,529
2025-05-27 01:50,23.0,51,471
2025-05-27 02:00,20.7,62,467
2025-05-27 02:10,22.0,55,475
2025-05-27 02:20,20.8,56,424
2025-05-27 02:30,25.0,51,576
2025-05-27 02:40,21.4,65,400
2025-05-27 02:50,24.1,65,406
2025-05-27 03:00,22.8,52,530
2025-05-27 03:10,21.3,55,586
2025-05-27 03:20,24.5,55,582
2025-05-27 03:30,22.9,56,570
2025-05-27 03:40,21.0,59,438
2025-05-27 03:50,22.2,60,407
2025-05-27 04:00,23.7,53,533
2025-05-27 04:10,24.4,59,517
2025-05-27 04:20,20.3,57,438
2025-05-27 04:30,20.8,63,439
2025-05-27 04:40,23.1,50,584
2025-05-27 04:50,21.6,59,504
2025-05-27 05:00,24.6,54,574
2025-05-27 05:10,21.3,65,443
2025-05-27 05:20,24.7,50,473
2025-05-27 05:30,20.9,53,443
2025-05-27 05:40,21.2,60,469
2025-05-27 05:50,21.1,63,454
2025-05-27 06:00,20.9,58,496
2025-05-27 06:10,24.8,64,408
2025-05-27 06:20,24.4,63,490
2025-05-27 06:30,21.3,59,568
2025-05-27 06:40,21.7,63,409
2025-05-27 06:50,23.9,60,552
2025-05-27 07:00,22.4,52,400
2025-05-27 07:10,24.4,54,487
2025-05-27 07:20,24.6,51,452
2025-05-27 07:30,24.9,57,414
2025-05-27 07:40,22.7,64,492
2025-05-27 07:50,22.6,61,472
2025-05-27 08:00,20.2,55,508
2025-05-27 08:10,21.2,60,404
2025-05-27 08:20,24.2,60,593
2025-05-27 08:30,24.3,54,484
2025-05-27 08:40,23.4,51,580
2025-05-27 08:50,23.9,57,508
2025-05-27 09:00,24.9,58,511
2025-05-27 09:10,20.7,55,515
2025-05-27 09:20,24.9,60,434
2025-05-27 09:30,21.8,54,583
2025-05-27 09:40,23.6,50,402
2025-05-27 09:50,21.4,54,504
2025-05-27 10:00,22.9,60,467
2025-05-27 10:10,24.5,51,553
2025-05-27 10:20,20.2,62,522
2025-05-27 10:30,21.7,65,447
2025-05-27 10:40,24.1,50,547
2025-05-27 10:50,23.1,65,521
2025-05-27 11:00,20.9,51,421
2025-05-27 11:10,21.8,65,451
2025-05-27 11:20,23.3,55,523
2025-05-27 11:30,20.1,51,512
2025-05-27 11:40,23.4,56,549
2025-05-27 11:50,24.2,64,589
2025-05-27 12:00,22.3,56,494
2025-05-27 12:10,22.5,65,447
2025-05-27 12:20,23.5,51,581
2025-05-27 12:30,22.0,50,457
2025-05-27 12:40,22.5,64,546
2025-05-27 12:50,22.9,62,441
2025-05-27 13:00,20.9,65,420
2025-05-27 13:10,22.0,63,442
2025-05-27 13:20,23.0,60,466
2025-05-27 13:30,20.2,51,478
2025-05-27 13:40,23.4,55,516
2025-05-27 13:50,22.2,58,516
2025-05-27 14:00,21.6,52,423
2025-05-27 14:10,24.0,52,454
2025-05-27 14:20,22.3,59,569
2025-05-27 14:30,23.9,61,546
2025-05-27 14:40,22.0,63,531
2025-05-27 14:50,24.9,58,527
2025-05-27 15:00,21.0,58,592
2025-05-27 15:10,24.0,64,418
2025-05-27 15:20,21.2,53,525
2025-05-27 15:30,22.9,51,490
2025-05-27 15:40,22.5,56,522
2025-05-27 15:50,21.3,60,525
2025-05-27 16:00,24.9,63,563
2025-05-27 16:10,23.1,53,435
2025-05-27 16:20,21.7,65,527
2025-05-27 16:30,22.2,53,422
2025-05-27 16:40,21.8,60,563
2025-05-27 16:50,24.4,52,431
2025-05-27 17:00,22.1,61,589
2025-05-27 17:10,24.1,61,505
2025-05-27 17:20,24.2,62,454
2025-05-27 17:30,22.0,65,431
2025-05-27 17:40,22.6,54,458
2025-05-27 17:50,21.0,54,449
2025-05-27 18:00,21.7,64,564
2025-05-27 18:10,22.7,59,485
2025-05-27 18:20,22.1,50,590
2025-05-27 18:30,22.5,61,456
2025-05-27 18:40,21.8,56,475
2025-05-27 18:50,24.3,57,521
2025-05-27 19:00,21.2,61,498
2025-05-27 19:10,24.1,51,419
2025-05-27 19:20,23.6,64,481
2025-05-27 19:30,20.5,65,452
2025-05-27 19:40,22.5,65,511
2025-05-27 19:50,21.8,55,576
2025-05-27 20:00,24.8,53,458
2025-05-27 20:10,21.0,61,464
2025-05-27 20:20,22.2,60,518
2025-05-27 20:30,24.4,63,418
2025-05-27 20:40,20.6,50,534
2025-05-27 20:50,20.7,61,536
2025-05-27 21:00,21.3,61,421
2025-05-27 21:10,21.1,56,445
2025-05-27 21:20,21.3,64,425
2025-05-27 21:30,22.6,59,413
2025-05-27 21:40,24.1,60,444
2025-05-27 21:50,22.6,53,600
2025-05-27 22:00,24.1,55,469
2025-05-27 22:10,22.7,57,581
2025-05-27 22:20,20.4,59,528
2025-05-27 22:30,25.0,58,447
2025-05-27 22:40,23.4,52,542
2025-05-27 22:50,24.5,65,540
2025-05-27 23:00,20.7,62,481
2025-05-27 23:10,21.5,57,511
2025-05-27 23:20,23.3,57,474
2025-05-27 23:30,24.6,64,473
2025-05-27 23:40,22.1,61,550
2025-05-27 23:50,23.8,63,535
2025-05-28 00:00,24.1,50,443
2025-05-28 00:10,24.9,52,537
2025-05-28 00:20,23.0,55,447
2025-05-28 00:30,22.1,59,552
2025-05-28 00:40,24.7,65,424
2025-05-28 00:50,22.2,56,465
2025-05-28 01:00,21.9,60,590
2025-05-28 01:10,22.6,50,424
2025-05-28 01:20,21.2,53,574
2025-05-28 01:30,24.1,55,522
2025-05-28 01:40,24.3,50,408
2025-05-28 01:50,20.2,61,500
2025-05-28 02:00,23.2,60,564
2025-05-28 02:10,20.5,64,468
2025-05-28 02:20,23.6,56,419
2025-05-28 02:30,20.7,59,523
2025-05-28 02:40,21.8,61,577
2025-05-28 02:50,23.8,61,504
2025-05-28 03:00,21.1,54,449
2025-05-28 03:10,20.8,59,466
2025-05-28 03:20,20.3,61,505
2025-05-28 03:30,23.3,61,477
2025-05-28 03:40,23.3,65,429
2025-05-28 03:50,23.9,54,553
2025-05-28 04:00,24.4,51,505
2025-05-28 04:10,20.6,62,464
2025-05-28 04:20,22.2,56,461
2025-05-28 04:30,24.5,55,480
2025-05-28 04:40,23.0,53,436
2025-05-28 04:50,24.3,55,576
2025-05-28 05:00,22.3,62,588
2025-05-28 05:10,22.2,61,531
2025-05-28 05:20,23.9,62,544
2025-05-28 05:30,21.2,57,512
2025-05-28 05:40,23.6,52,493
2025-05-28 05:50,21.7,60,416
2025-05-28 06:00,21.4,58,455
2025-05-28 06:10,23.2,56,545
2025-05-28 06:20,24.4,52,409
2025-05-28 06:30,21.0,55,592
2025-05-28 06:40,21.7,57,498
2025-05-28 06:50,20.8,52,495
2025-05-28 07:00,22.3,54,400
2025-05-28 07:10,23.2,55,581
2025-05-28 07:20,20.8,58,575
2025-05-28 07:30,24.1,60,559
2025-05-28 07:40,21.8,53,527
2025-05-28 07:50,22.9,60,436
2025-05-28 08:00,24.2,64,462
2025-05-28 08:10,21.0,54,500
2025-05-28 08:20,20.5,61,423
2025-05-28 08:30,20.3,63,452
2025-05-28 08:40,23.9,54,445
2025-05-28 08:50,24.4,59,582
2025-05-28 09:00,21.1,63,415
2025-05-28 09:10,23.7,65,513
2025-05-28 09:20,21.9,62,583
2025-05-28 09:30,23.8,51,443
2025-05-28 09:40,25.0,64,472
2025-05-28 09:50,22.9,54,428
2025-05-28 10:00,22.8,61,474
2025-05-28 10:10,25.0,58,541
2025-05-28 10:20,20.8,51,495
2025-05-28 10:30,22.9,59,416
2025-05-28 10:40,24.2,61,401
2025-05-28 10:50,20.9,56,487
2025-05-28 11:00,24.4,65,407
2025-05-28 11:10,24.1,52,441
2025-05-28 11:20,22.8,63,529
2025-05-28 11:30,20.0,51,471
2025-05-28 11:40,20.7,65,541
2025-05-28 11:50,22.5,51,524
2025-05-28 12:00,24.8,53,516
2025-05-28 12:10,24.4,65,555
2025-05-28 12:20,20.2,50,557
2025-05-28 12:30,22.7,58,593
2025-05-28 12:40,21.7,59,470
2025-05-28 12:50,24.5,61,502
2025-05-28 13:00,23.1,63,464
2025-05-28 13:10,22.1,58,482
2025-05-28 13:20,21.9,60,546
2025-05-28 13:30,22.7,62,545
2025-05-28 13:40,20.8,65,507
2025-05-28 13:50,20.4,60,413
2025-05-28 14:00,20.6,58,413
2025-05-28 14:10,22.7,62,454
2025-05-28 14:20,23.5,52,513
2025-05-28 14:30,22.9,52,532
2025-05-28 14:40,23.0,59,517
2025-05-28 14:50,24.6,61,410
2025-05-28 15:00,23.7,65,451
2025-05-28 15:10,23.5,50,405
2025-05-28 15:20,23.5,61,493
2025-05-28 15:30,20.5,57,472
2025-05-28 15:40,22.1,60,408
2025-05-28 15:50,24.6,63,492
2025-05-28 16:00,22.4,62,590
2025-05-28 16:10,21.2,65,568
2025-05-28 16:20,24.5,62,534
2025-05-28 16:30,24.5,54,529
2025-05-28 16:40,21.1,53,525
2025-05-28 16:50,20.7,56,566
2025-05-28 17:00,25.0,51,408
2025-05-28 17:10,21.0,55,498
2025-05-28 17:20,22.1,64,432
2025-05-28 17:30,21.9,55,433
2025-05-28 17:40,22.7,57,555
2025-05-28 17:50,24.8,54,585
2025-05-28 18:00,21.6,65,503
2025-05-28 18:10,24.0,52,439
2025-05-28 18:20,21.2,58,566
2025-05-28 18:30,23.5,59,513
2025-05-28 18:40,21.9,65,498
2025-05-28 18:50,21.6,54,485
2025-05-28 19:00,22.0,55,580
2025-05-28 19:10,24.9,60,478
2025-05-28 19:20,24.1,56,489
2025-05-28 19:30,23.3,56,489
2025-05-28 19:40,23.7,61,427
2025-05-28 19:50,24.7,65,544
2025-05-28 20:00,20.3,55,498
2025-05-28 20:10,20.5,51,595
2025-05-28 20:20,24.5,65,502
2025-05-28 20:30,21.6,59,512
2025-05-28 20:40,21.5,64,478
2025-05-28 20:50,22.9,58,546
2025-05-28 21:00,22.6,53,525
2025-05-28 21:10,23.0,63,471
2025-05-28 21:20,24.9,60,443
2025-05-28 21:30,20.6,50,587
2025-05-28 21:40,21.3,63,459
2025-05-28 21:50,24.1,61,439
2025-05-28 22:00,24.7,57,555
2025-05-28 22:10,24.2,65,486
2025-05-28 22:20,22.5,52,586
2025-05-28 22:30,24.5,59,559
2025-05-28 22:40,20.8,56,555
2025-05-28 22:50,20.4,61,488
2025-05-28 23:00,20.6,63,588
2025-05-28 23:10,22.7,62,528
2025-05-28 23:20,20.1,55,448
2025-05-28 23:30,24.5,64,551
2025-05-28 23:40,21.5,51,531
2025-05-28 23:50,22.4,51,576
2025-05-29 00:00,20.2,52,429
2025-05-29 00:10,20.3,64,532
2025-05-29 00:20,20.5,50,427
2025-05-29 00:30,22.7,51,476
2025-05-29 00:40,22.6,63,429
2025-05-29 00:50,20.4,55,514
2025-05-29 01:00,24.8,58,504
2025-05-29 01:10,21.5,53,519
2025-05-29 01:20,23.9,58,468
2025-05-29 01:30,23.2,54,561
2025-05-29 01:40,23.7,61,441
2025-05-29 01:50,23.8,65,515
2025-05-29 02:00,21.1,60,449
2025-05-29 02:10,24.5,60,553
2025-05-29 02:20,20.3,57,482
2025-05-29 02:30,20.9,50,543
2025-05-29 02:40,21.9,65,452
2025-05-29 02:50,22.4,55,419
2025-05-29 03:00,23.4,55,583
2025-05-29 03:10,23.3,61,552
2025-05-29 03:20,21.4,62,500
2025-05-29 03:30,21.6,55,565
2025-05-29 03:40,20.7,50,470
2025-05-29 03:50,20.4,57,585
2025-05-29 04:00,22.4,53,531
2025-05-29 04:10,24.8,51,440
2025-05-29 04:20,23.9,62,438
2025-05-29 04:30,24.4,62,529
2025-05-29 04:40,20.6,64,530
2025-05-29 04:50,20.8,57,442
2025-05-29 05:00,22.2,57,511
2025-05-29 05:10,24.2,62,478
2025-05-29 05:20,22.7,51,541
2025-05-29 05:30,24.5,58,444
2025-05-29 05:40,22.0,63,594
2025-05-29 05:50,22.5,57,419
2025-05-29 06:00,20.7,64,403
2025-05-29 06:10,22.3,58,526
2025-05-29 06:20,20.5,55,522
2025-05-29 06:30,23.6,57,529
2025-05-29 06:40,24.6,54,493
2025-05-29 06:50,21.6,56,416
2025-05-29 07:00,20.7,53,445
2025-05-29 07:10,24.0,65,447
2025-05-29 07:20,23.8,59,568
2025-05-29 07:30,25.0,59,561
2025-05-29 07:40,20.8,57,485
2025-05-29 07:50,21.5,55,490
2025-05-29 08:00,21.2,58,519
2025-05-29 08:10,23.5,53,421
2025-05-29 08:20,20.8,58,525
2025-05-29 08:30,24.8,54,416
2025-05-29 08:40,22.1,53,403
2025-05-29 08:50,23.3,52,439
2025-05-29 09:00,21.4,56,536
2025-05-29 09:10,24.2,64,596
2025-05-29 09:20,23.1,52,423
2025-05-29 09:30,22.3,63,496
2025-05-29 09:40,24.9,53,425
2025-05-29 09:50,24.5,51,504
2025-05-29 10:00,21.0,52,446
2025-05-29 10:10,23.2,60,530
2025-05-29 10:20,20.0,60,489
2025-05-29 10:30,23.7,56,578
2025-05-29 10:40,22.5,65,410
2025-05-29 10:50,24.2,56,485
2025-05-29 11:00,22.0,64,408
2025-05-29 11:10,20.4,50,510
2025-05-29 11:20,22.8,60,491
2025-05-29 11:30,23.7,52,497
2025-05-29 11:40,20.8,51,436
2025-05-29 11:50,22.6,65,506
2025-05-29 12:00,21.3,64,535
2025-05-29 12:10,22.7,64,402
2025-05-29 12:20,24.6,50,461
2025-05-29 12:30,22.7,54,402
2025-05-29 12:40,24.8,54,400
2025-05-29 12:50,20.7,64,445
2025-05-29 13:00,20.3,54,559
2025-05-29 13:10,24.5,54,410
2025-05-29 13:20,25.0,53,548
2025-05-29 13:30,25.0,56,572
2025-05-29 13:40,23.9,65,600
2025-05-29 13:50,23.8,51,415
2025-05-29 14:00,22.5,55,475
2025-05-29 14:10,23.6,51,562
2025-05-29 14:20,21.8,57,423
2025-05-29 14:30,24.3,62,497
2025-05-29 14:40,24.8,61,483
2025-05-29 14:50,24.3,55,481
2025-05-29 15:00,20.1,54,449
2025-05-29 15:10,20.2,59,559
2025-05-29 15:20,22.2,65,590
2025-05-29 15:30,23.1,55,591
2025-05-29 15:40,20.7,62,516
2025-05-29 15:50,23.4,55,423
2025-05-29 16:00,21.5,63,440
2025-05-29 16:10,24.4,65,554
2025-05-29 16:20,22.4,63,558
2025-05-29 16:30,22.7,57,487
2025-05-29 16:40,20.3,59,469
2025-05-29 16:50,20.7,64,474
2025-05-29 17:00,20.6,59,476
2025-05-29 17:10,21.4,55,555
2025-05-29 17:20,20.0,55,482
